id,title,url,summary,score,timestamp,highlights,query_text
DL-008f81d5ac7d989ea1fdc1c62ee8ceaf,Pakistan Economic Survey 2024-25,https://arynews.tv/pakistan-economic-survey-2024-25/,"The annual survey highlights fiscal discipline, lowering inflation, and a stabilized external account as preparing Pakistan for sustained growth amidst global and domestic challenges. The survey notes a first-quarter fiscal surplus, a primary surplus of 3.0% of GDP, and inflation dropping to a six-decade low of 0.3% in April 2025. A current account surplus and increased foreign exchange reserves further underscore improved economic indicators.",136.08157,2025-06-09T10:11:57,"['The Pakistan Stock Exchange’s 50% return reflects growing investor confidence, driven by policy reforms and macroeconomic stability.', 'Finance Minister’s Statement:\nIn his foreword, Senator Muhammad Aurangzeb stated: “Pakistan’s economy has been globally acknowledged for achieving macroeconomic stabilization in the outgoing fiscal year.', 'The Pakistan Economic Survey 2024-25 highlights significant achievements in economic management and structural reforms.']",pakistan
DL-8c4fe865942a7cd17a20aef5f6ba8b1a,Pakistan Strongly Criticises Simla Agreement,https://www.haberler.com/guncel/pakistan-dan-simla-anlasmasi-na-sert-elestiri-18719322-haberi/,"Pakistani Defence Minister Khavaja Muhammed Asif says the Simla Agreement between his country and India to establish the Kashmir border ""has lost its meaning and applicability"" In the absence of a bilateral agreement, the Line of Control could turn into a ceasefire line, Asif said. The signing of the Agreement between Pakistan and India in 1972 was of no value after a series of tensions with New Delhi.",136.03346,2025-06-06T23:11:07,"['In the absence of a bilateral agreement, the Line of Control -- the de facto border in the Kashmir region, which is exacerbating tensions between the two countries -- could turn into a ceasefire line, Asif told Geo News.', 'The signing of the Simla Agreement between Pakistan and India in 1972 to demarcate the Kashmir Control Line after the 1971 war, he said, was of no value after a series of escalating tensions with New Delhi.', 'The two countries declared a ceasefire on May 10th, mediated by the United States.']",pakistan
DL-a939dd13c1b3f9edff6a6aca4e853881,Pakistan strongly rejects Indian PM’s misleading remarks on IIOJK,https://www.app.com.pk/national/pakistan-strongly-rejects-indian-pms-misleading-remarks-on-iiojk/,"Pakistan firmly rejects the baseless and misleading remarks made by the Prime Minister of India regarding the situation in Indian Illegally Occupied Jammu and Kashmir. Indian Prime Minister has once again accused Pakistan of involvement in the Pahalgam attack, without presenting a single piece of credible evidence.",135.62453,2025-06-06T18:22:00+00:00,"['ISLAMABAD, Jun 06 (APP): Pakistan Friday firmly rejected the baseless and misleading remarks made by the Prime Minister of India regarding the situation in Indian Illegally Occupied Jammu and Kashmir (IIOJK).', '“We are deeply dismayed that the Indian Prime Minister has once again chosen to accuse Pakistan of involvement in the Pahalgam attack, without presenting a single piece of credible evidence,” he added.']",pakistan
DL-532d1f7c2b9b4abacbc4c8e0f0b2b058,Controversial Chair: Pakistan's Role in UNSC Amid Terrorism Concerns,https://www.devdiscourse.com/article/law-order/3447704-controversial-chair-pakistans-role-in-unsc-amid-terrorism-concerns,Pakistan is slated to chair the Taliban Sanctions Committee of the UN Security Council in 2025. India's Congress sees the announcement as a stark illustration of foreign policy failure. Party spokesperson Pawan Khera underscored the timing of Pakistan receiving substantial financial aid from international bodies.,134.85025,2025-06-05T09:40:40,"['Party spokesperson Pawan Khera underscored the controversial timing of Pakistan receiving substantial financial aid from international bodies such as the IMF, World Bank, and ADB.', ""He questioned how the international community can indefinitely validate Pakistan's actions despite its continued association with terrorism sponsorship."", ""Despite these allegations, Pakistan will become part of the 15-nation Security Council's sanctions committees, which operate on a consensus basis.""]",pakistan
DL-0fd31e33b22ad05f843c60c5438fd288,"Pakistan government works to fund, nurture terrorists: Anurag Thakur",https://theprint.in/india/pakistan-government-works-to-fund-nurture-terrorists-anurag-thakur/2650722/,"BJP MP Anurag Thakur accused Pakistan of nurturing terrorists. Addressing party workers at Nadaun and Dehra in Hamirpur, Thakur said Pakistan has been trying to destabilize India.",134.55045,2025-06-07T16:34:00+00:00,"['Hamirpur (HP), June 7(PTI) Calling Pakistan a certified nation of state-sponsored terrorism, BJP MP Anurag Thakur on Saturday accused the neighbouring country of nurturing terrorists.', 'Addressing the party workers at Nadaun and Dehra in Hamirpur, Thakur stated that Pakistan has been trying to destabilize India through cross-border terrorist activities for decades.', 'Calling India’s continuous attacks on terrorism the ‘new normal’ for the nation, the MP trained guns on Pakistan and asserted that India does not differentiate between the government that fosters terrorism and the masters of terror.']",pakistan
DL-f197981a4c218236b1299cac1cc63a05,"200,000 Afghans left Pakistan since deportations renewed",https://www.enca.com/news/200000-afghans-left-pakistan-deportations-renewed,"More than 200,000 Afghans have left Pakistan since the government renewed a deportation drive in April. Pakistan has launched a strict campaign to evict more than 800,000 Afghans who have had their residence permits cancelled. The number of returnees has slowed ahead of Eid al-Adha holiday later this week.",132.7108,2025-06-04T14:53:14+00:00,"['Pakistan has launched a strict campaign to evict more than 800,000 Afghans who have had their residence permits cancelled, including some who were born in the country or lived there for decades.', 'It again called for ""all countries to immediately suspend the forced return of Afghans, regardless of their immigration status, until safe, voluntary, and dignified return conditions are in place"".\n- Rise in border violence -\nMillions of Afghans have', 'Last year, Pakistan recorded the highest number of deaths from attacks in a decade.']",pakistan
DL-5ade61dca433d1e88931b982a5a056ba,Pakistan pleads Indus Treaty be reinstated,https://www.dailypioneer.com/2025/page1/pakistan-pleads-indus-treaty-be-reinstated.html,"Pakistan is staring at a water crisis and appears to be desperate, people familiar with the matter said. Pakistan’s Ministry of Water Resources, Secretary Syed Ali Murtaza urged India to reconsider its decision to stop the Indus Waters Treaty in May before Operation Sindoor. Later, the ministry wrote three more letters to New Delhi and appealed to reinstate the agreement.",132.2523,2025-06-06T18:37:50+00:00,"['Pakistan is staring at a water crisis and appears to be desperate, people familiar with the matter said.', 'According to sources, the Jal Shakti Ministry has sent all four letters from Pakistan to the Ministry of External Affairs. Pakistan had also requested the World Bank, which brokered the deal, to intervene in the matter, sources said.', 'Basmati rice produced by Pakistan is considered the best in the world. The Basmati crops are likely to be hit if farmers fail to get enough water for irrigation.']",pakistan
DL-e539730ce9fb130b63ca48de7e74cd19,Policeman shot dead by TTP-affiliated terrorists in northwest Pakistan,https://www.hindustantimes.com/world-news/policeman-shot-dead-by-ttp-affiliated-terrorists-in-northwest-pakistan-101749467211100.html,"Tehreek-e-Taliban Pakistan (TTP) terrorists gunned down policeman in the Lakki Marwat district of the province. As the militants tried to flee, local residents and police pursued them, killing one in an exchange of fire. The TTP, also known as the Pakistan Taliban, was set up as an umbrella group of several militant outfits in 2007.",132.14833,2025-06-09T00:00:00,"['A Pakistani policeman was shot dead by affiliates of the outlawed Tehreek-e-Taliban Pakistan (TTP) group in the restive Khyber Pakhtunkhwa province, police said on Monday.', 'The TTP, also known as the Pakistan Taliban, was set up as an umbrella group of several militant outfits in 2007. Its main aim is to impose its strict brand of Islam across Pakistan.']",pakistan
DL-d9249bbe0df167be8a3baf38065e14a8,"200,000 Afghans left Pakistan since deportations renewed",https://www.hurriyetdailynews.com/200-000-afghans-left-pakistan-since-deportations-renewed-209942,"200,000 Afghans have left Pakistan since deportations renewed ISLAMABAD. Pakistan has launched a strict campaign to evict 800,000 Afghans who have had their residence permits cancelled. Millions of Afghans fleeing successive wars, as well hundreds of thousands who arrived after the return of the Taliban government in 2021.",131.7658,2025-06-04T13:17:35,"[""200,000 Afghans left Pakistan since deportations renewed\nISLAMABAD\nMore than 200,000 Afghans have left Pakistan since the government renewed a deportation drive in April, Islamabad's Interior Ministry told AFP."", 'Pakistan has launched a strict campaign to evict more than 800,000 Afghans who have had their residence permits cancelled, including some who were born in Pakistan or lived there for decades.', 'Pakistan is now threatening to lift the protection granted to the 1.3 million Afghans holding refugee cards issued by the U.N. High Commissioner for Refugees at the end of June.']",pakistan
DL-56678faed76ce94f77bc3a1eda654c5c,Pakistan PM orders tighter polio surveillance after northern Gilgit-Baltistan reports first case,https://www.arabnews.com/node/2603454/pakistan,"Pakistan has reported 11 polio cases so far this year, compared to 74 cases in 2024. In the early 1990s, Pakistan reported around 20,000 cases annually. By 2018, that number had dropped to just eight.",131.7585,2025-06-05T08:18:37+00:00,"['Pakistan and Afghanistan are the only two countries in the world where polio remains endemic. Pakistan has reported 11 polio cases so far this year, compared to 74 cases in 2024.', 'Pakistan concluded a nationwide polio vaccination campaign on June 1, the third this year. The drive had aimed to inoculate 45 million children under the age of five across 159 districts of the country.', 'In the early 1990s, Pakistan reported around 20,000 polio cases annually. By 2018, that number had dropped to just eight. In 2021, only one case was reported, and six cases were recorded in 2023.']",pakistan
DL-466157f4835cf023a607b6ccc8ff17ad,"BJP slams Rahul Gandhi, calls him Pakistan's spokesperson",https://timesofindia.indiatimes.com/india/bjp-slams-rahul-gandhi-calls-him-pak-spokesperson/articleshow/121684456.cms,Rahul Gandhi 's surrender barb at Narendra Modi became a talking point in Pakistan. BJP attacked Congress MP for alleging Trump forced India to accept a ceasefire. Pakistan would not acknowledge this and he would deny this.,131.54868,,"['Thursday attacked the Congress MP for alleging that Trump forced India to accept a ceasefire on May 10, with Union minister Dharmendra Pradhan saying he is promoting Pakistan propaganda.""', ""Rahul Gandhi is Pakistan's spokesperson. Pakistan would not acknowledge this and he would deny this."", '""He copies and pastes statements on Pakistan\'s website and exposes his stupidity,"" Pradhan said.Pakistan defence minister Khwaja Asif, in a viral video, could be heard speaking about Rahul\'s jibe at the Indian govt.']",pakistan
DL-ef35af09728df967ca16197fa1293f05,Pakistan elected vice chair of UNSC’s Counter-Terrorism Committee,https://www.pakistantoday.com.pk/2025/06/05/pakistan-elected-vice-chair-of-unscs-counter-terrorism-committee/,Pakistan was elected to the UN Security Council in June 2024 and replaced Japan in the Asian seat. Pakistan had been one of the worst victims of terrorism for over two decades. Ties between the two nuclear-armed neighbours plunged to the lowest levels.,131.31311,2025-06-04T19:32:05+00:00,"['Islamabad has played an active role in promoting the principles and purposes of the UN Charter and made significant contributions to international peace and security, including its role as one of the leading troop-contributing countries to UN peacekeeping', 'Pakistan had been one of the worst victims of terrorism for over two decades as the country loss more than 80,000 lives and thousands more injured.', 'Pakistan has time and again raised the issued of India sponsoring and backing terrorist groups such as Tehreek-e-Taliban Pakistan (TTP) and Baloch Liberation Army (BLA) to carry out attacks inside Pakistan.']",pakistan
